%OpenBCI Raw Aux Data
%Number of channels = 19
%Sample Rate = 50 Hz
%Board = OpenBCI_GUI$BoardGaleaBeta
Sample Index, EDA, PPG Red, PPG IR, Board Temperature, Battery, Accelerometer X, Accelerometer Y, Accelerometer Z, Gyroscope X, Gyroscope Y, Gyroscope Z, Magnetometer X, Magnetometer Y, Magnetometer Z, Raw PC Timestamp, Raw Device Timestamp, Timestamp, Marker, Timestamp (Formatted)
160.0, 0.029336439445614815, 97878.0, 108536.0, 36.6, 87.0, -4.882887006942855E-4, -6.103608758678569E-4, 0.0012207217517357137, 11.932555123216602, -9.185931181811245, 60.47150377660792, -0.014601391771456479, -0.0019045293614943233, 0.007019257179479354, 1.7464816226687837E9, 152.62534, 1.746481622589632E9, 0.0, 2025-05-05 14:47:02.589
165.0, 0.029333747923374176, 97907.0, 108585.0, 36.6, 87.0, 4.882887006942855E-4, -1.2207217517357137E-4, 2.4414435034714275E-4, 12.375066758220798, -9.3842984664683, 60.654612039368274, -0.014601391771456479, -0.0019045293614943233, 0.007019257179479354, 1.7464816226687837E9, 152.645534, 1.746481622609826E9, 0.0, 2025-05-05 14:47:02.609
170.0, 0.029333747923374176, 97908.0, 108602.0, 36.6, 87.0, 3.662165255207141E-4, 0.0014648661020828565, -2.4414435034714275E-4, 12.344548714427404, -8.896009765774014, 60.70038910505836, -0.014601391771456479, -0.0019045293614943233, 0.007019257179479354, 1.74648162271718E9, 152.665668, 1.7464816226295109E9, 0.0, 2025-05-05 14:47:02.629
175.0, 0.02933509461581707, 97866.0, 108624.0, 36.6, 87.0, -4.882887006942855E-4, 0.0020752269779507134, -3.662165255207141E-4, 12.039368276493477, -8.804455634393834, 60.63935301747158, -0.014601391771456479, -0.0019045293614943233, 0.006714072084719382, 1.74648162271718E9, 152.685993, 1.746481622649836E9, 0.0, 2025-05-05 14:47:02.649
180.0, 0.02933172881603241, 97879.0, 108699.0, 36.6, 87.0, -0.0010986495765621424, 0.0015869382772564279, -2.4414435034714275E-4, 11.76470588235294, -9.07911802853437, 60.57831692988479, -0.014601391771456479, -0.0019045293614943233, 0.006714072084719382, 1.746481622765274E9, 152.706052, 1.7464816226694798E9, 0.0, 2025-05-05 14:47:02.669
185.0, 0.029330383986234665, 97920.0, 108633.0, 36.6, 87.0, -6.103608758678569E-4, 0.0012207217517357137, 2.4414435034714275E-4, 11.703669794766155, -9.231708247501334, 60.62409399557488, -0.014601391771456479, -0.0019045293614943233, 0.006714072084719382, 1.746481622765274E9, 152.726304, 1.7464816226897316E9, 0.0, 2025-05-05 14:47:02.689
190.0, 0.029335767030715942, 97861.0, 108479.0, 36.6, 87.0, -3.662165255207141E-4, 6.103608758678569E-4, 6.103608758678569E-4, 11.566338597695887, -9.33852140077821, 60.41046768902113, -0.014601391771456479, -0.0019045293614943233, 0.006714072084719382, 1.746481622765274E9, 152.746421, 1.7464816227098489E9, 0.0, 2025-05-05 14:47:02.709
195.0, 0.02933846041560173, 97883.0, 108530.0, 36.6, 87.0, -2.4414435034714275E-4, -1.2207217517357137E-4, 0.0010986495765621424, 11.398489356832227, -9.29274433508812, 60.62409399557488, -0.014601391771456479, -0.0019045293614943233, 0.006714072084719382, 1.7464816228134456E9, 152.766638, 1.746481622729673E9, 0.0, 2025-05-05 14:47:02.729
200.0, 0.029337113723158836, 97975.0, 108522.0, 36.6, 87.0, -1.2207217517357137E-4, -6.103608758678569E-4, 0.0013427939269092851, 11.459525444419013, -9.33852140077821, 60.63935301747158, -0.014601391771456479, -0.0019045293614943233, 0.006714072084719382, 1.7464816228134456E9, 152.786791, 1.746481622749826E9, 0.0, 2025-05-05 14:47:02.749
205.0, 0.02933442033827305, 97912.0, 108505.0, 36.6, 87.0, -2.4414435034714275E-4, -9.76577401388571E-4, 0.0010986495765621424, 11.520561532005798, -9.12489509422446, 60.83772030212863, -0.014283970211207425, -0.0019045293614943233, 0.006561479537339396, 1.7464816228613417E9, 152.807119, 1.7464816227697434E9, 0.0, 2025-05-05 14:47:02.769
210.0, 0.029333747923374176, 97761.0, 108486.0, 36.6, 87.0, -9.76577401388571E-4, -0.0013427939269092851, 7.324330510414282E-4, 11.64263370717937, -8.621347371633478, 60.563057907988096, -0.014283970211207425, -0.0019045293614943233, 0.006561479537339396, 1.7464816228613417E9, 152.827168, 1.7464816227897925E9, 0.0, 2025-05-05 14:47:02.789
215.0, 0.029337113723158836, 97877.0, 108458.0, 36.6, 87.0, -0.001953154802777142, -0.002319371328297856, 6.103608758678569E-4, 11.703669794766155, -9.170672159914549, 60.50202182040131, -0.014283970211207425, -0.0019045293614943233, 0.006561479537339396, 1.7464816228613417E9, 152.847388, 1.7464816228100128E9, 0.0, 2025-05-05 14:47:02.810
220.0, 0.02933509461581707, 97864.0, 108504.0, 36.6, 87.0, -0.0012207217517357137, -0.001953154802777142, -4.882887006942855E-4, 12.115663385976958, -9.67421988250553, 60.486762798504614, -0.014283970211207425, -0.0019045293614943233, 0.006561479537339396, 1.7464816229093049E9, 152.867547, 1.7464816228297434E9, 0.0, 2025-05-05 14:47:02.829
