%OpenBCI Raw Aux Data
%Number of channels = 19
%Sample Rate = 50 Hz
%Board = OpenBCI_GUI$BoardGaleaBeta
Sample Index, EDA, PPG Red, PPG IR, Board Temperature, Battery, Accelerometer X, Accelerometer Y, Accelerometer Z, Gyroscope X, Gyroscope Y, Gyroscope Z, Magnetometer X, Magnetometer Y, Magnetometer Z, Raw PC Timestamp, Raw Device Timestamp, Timestamp, Marker, Timestamp (Formatted)
110.0, 0.029337113723158836, 105946.0, 124374.0, 36.6, 92.0, -4.882887006942855E-4, 0.014770733196002136, -0.01953154802777142, 15.13694972152285, 2.2735942626077668, 59.86114290074006, -0.01714076425344891, -0.008887803686973509, 0.003967406231879635, 1.737585552943292E9, 0.720132, 1.737585552890309E9, 0.0, 2025-01-22 14:39:12.890
115.0, 0.029339132830500603, 105984.0, 124358.0, 36.6, 92.0, -0.0018310826276035706, 0.013550011444266423, -0.020996414129854278, 14.816510261692224, 2.1057450217441063, 59.87640192263676, -0.016823342693199857, -0.008887803686973509, 0.003967406231879635, 1.7375855529911149E9, 0.740316, 1.7375855529100618E9, 0.0, 2025-01-22 14:39:12.910
120.0, 0.029336439445614815, 105982.0, 124372.0, 36.6, 92.0, -0.0026855878538185702, 0.012329289692530708, -0.02124055848020142, 14.679179064621957, 1.9989318684672313, 60.227359426260776, -0.016823342693199857, -0.008887803686973509, 0.003967406231879635, 1.7375855529911149E9, 0.760518, 1.737585552930264E9, 0.0, 2025-01-22 14:39:12.930
125.0, 0.02933509461581707, 105989.0, 124359.0, 36.6, 92.0, -0.0037842374303807126, 0.012939650568398565, -0.022339208056763562, 14.587624933241779, 2.3651483939879454, 61.21919584954604, -0.016823342693199857, -0.008887803686973509, 0.003967406231879635, 1.737585553039183E9, 0.780699, 1.737585552949994E9, 0.0, 2025-01-22 14:39:12.949
130.0, 0.029339132830500603, 105979.0, 124382.0, 36.6, 92.0, -0.004028381780727855, 0.01501487754634928, -0.024536507209887846, 14.465552758068208, 1.846341649500267, 61.3870450904097, -0.016823342693199857, -0.008887803686973509, 0.003967406231879635, 1.737585553039183E9, 0.800873, 1.737585552970168E9, 0.0, 2025-01-22 14:39:12.970
135.0, 0.029335767030715942, 105991.0, 124242.0, 36.6, 92.0, -0.0017090104524299992, 0.014648661020828565, -0.02783245593957427, 13.305867093919279, 1.9378957808804456, 61.09712367437247, -0.016823342693199857, -0.008887803686973509, 0.003967406231879635, 1.737585553039183E9, 0.821058, 1.737585552990353E9, 0.0, 2025-01-22 14:39:12.990
140.0, 0.029339132830500603, 105987.0, 124386.0, 36.6, 92.0, -9.76577401388571E-4, 0.011352712291142137, -0.03210498207064927, 13.107499809262226, 2.4109254596780345, 61.00556954299229, -0.016823342693199857, -0.008887803686973509, 0.003967406231879635, 1.7375855530873277E9, 0.84129, 1.7375855530101788E9, 0.0, 2025-01-22 14:39:13.010
145.0, 0.02933778613805771, 106058.0, 124405.0, 36.6, 92.0, -8.545052262149996E-4, 0.007934691386282139, -0.036743724727244985, 13.366903181506066, 3.0975814450293737, 60.654612039368274, -0.01714076425344891, -0.008570382126724455, 0.004119998779259621, 1.7375855530873277E9, 0.861423, 1.7375855530303118E9, 0.0, 2025-01-22 14:39:13.030
150.0, 0.02933846041560173, 106069.0, 124396.0, 36.6, 92.0, -0.0024414435034714275, 0.005127031357289998, -0.04077210650797284, 13.656824597543297, 3.662165255207141, 60.80720225833524, -0.01714076425344891, -0.008570382126724455, 0.004119998779259621, 1.7375855531351757E9, 0.881618, 1.7375855530500643E9, 0.0, 2025-01-22 14:39:13.050
155.0, 0.029333075508475304, 105866.0, 124357.0, 36.6, 92.0, -0.003906309605554284, 0.002319371328297856, -0.04382391088731212, 13.839932860303653, 3.616388189517052, 61.02082856488899, -0.01714076425344891, -0.008570382126724455, 0.004119998779259621, 1.7375855531351757E9, 0.901774, 1.7375855530702202E9, 0.0, 2025-01-22 14:39:13.070
160.0, 0.029337113723158836, 105962.0, 124301.0, 36.6, 92.0, -0.0053711757076371405, -3.662165255207141E-4, -0.04736400396734569, 14.419775692378119, 3.7842374303807125, 61.326009002822914, -0.01714076425344891, -0.008570382126724455, 0.004119998779259621, 1.737585553183234E9, 0.921981, 1.7375855530900009E9, 0.0, 2025-01-22 14:39:13.090
165.0, 0.02933509461581707, 105954.0, 124318.0, 36.6, 92.0, -0.006469825284199282, -0.002319371328297856, -0.05078202487220569, 14.633401998931868, 3.555352101930266, 60.62409399557488, -0.017458185813697964, -0.008252960566475401, 0.004119998779259621, 1.737585553183234E9, 0.942164, 1.7375855531101837E9, 0.0, 2025-01-22 14:39:13.110
170.0, 0.029335767030715942, 105985.0, 124254.0, 36.6, 92.0, -0.008789196612497139, -0.0030518043793392844, -0.05175860227359426, 15.365835049973295, 3.9368276493476766, 60.36469062333104, -0.017458185813697964, -0.008252960566475401, 0.004119998779259621, 1.737585553183234E9, 0.962343, 1.7375855531303627E9, 0.0, 2025-01-22 14:39:13.130
175.0, 0.02933442033827305, 105958.0, 124275.0, 36.6, 92.0, -0.011596856641489281, -0.0024414435034714275, -0.05163653009842069, 15.793087663080795, 3.70794232089723, 60.45624475471122, -0.017458185813697964, -0.008252960566475401, 0.004119998779259621, 1.737585553231224E9, 0.982536, 1.7375855531501298E9, 0.0, 2025-01-22 14:39:13.150
180.0, 0.029339805245399475, 105949.0, 124262.0, 36.6, 92.0, -0.013427939269092852, -0.0017090104524299992, -0.050049591821164266, 16.44922560463874, 3.006027313649195, 61.66170748455024, -0.017458185813697964, -0.008252960566475401, 0.004119998779259621, 1.737585553231224E9, 1.002708, 1.7375855531703017E9, 0.0, 2025-01-22 14:39:13.170
185.0, 0.02933509461581707, 105936.0, 124259.0, 36.6, 92.0, -0.012695506218051423, 4.882887006942855E-4, -0.04919508659494926, 16.708628976882583, 2.1210040436408026, 61.78377965972381, -0.017458185813697964, -0.008252960566475401, 0.004119998779259621, 1.7375855532792218E9, 1.02287, 1.7375855531900353E9, 0.0, 2025-01-22 14:39:13.190
190.0, 0.029337113723158836, 105936.0, 124183.0, 36.6, 92.0, -0.011718928816662852, 0.0014648661020828565, -0.04675364309147784, 15.533684290836957, 2.3804074158846418, 61.326009002822914, -0.017458185813697964, -0.008252960566475401, 0.004119998779259621, 1.7375855532792218E9, 1.043091, 1.7375855532102563E9, 0.0, 2025-01-22 14:39:13.210
195.0, 0.02933509461581707, 105971.0, 124215.0, 36.6, 92.0, -0.011841000991836423, -8.545052262149996E-4, -0.04089417868314641, 14.175631342030975, 2.68558785381857, 60.30365453574426, -0.017458185813697964, -0.007935539006226348, 0.004119998779259621, 1.7375855532792218E9, 1.063271, 1.7375855532304363E9, 0.0, 2025-01-22 14:39:13.230
200.0, 0.02933509461581707, 106070.0, 124229.0, 36.6, 92.0, -0.013061722743572137, -0.006469825284199282, -0.03527885862516213, 13.80941481651026, 2.3651483939879454, 60.41046768902113, -0.017458185813697964, -0.007935539006226348, 0.004119998779259621, 1.7375855533272943E9, 1.083468, 1.7375855532502153E9, 0.0, 2025-01-22 14:39:13.250
205.0, 0.02933442033827305, 105905.0, 124247.0, 36.6, 92.0, -0.01416037232013428, -0.01062027924010071, -0.030640115968566414, 15.075913633936064, 2.0599679560540167, 60.51728084229801, -0.017458185813697964, -0.007935539006226348, 0.004119998779259621, 1.7375855533272943E9, 1.103621, 1.7375855532703683E9, 0.0, 2025-01-22 14:39:13.270
210.0, 0.029339132830500603, 105730.0, 124257.0, 36.6, 92.0, -0.013183794918745708, -0.012817578393224994, -0.02832074464026856, 16.052491035324636, 1.6937514305333028, 60.09002822919051, -0.017458185813697964, -0.007935539006226348, 0.004119998779259621, 1.7375855533752258E9, 1.123799, 1.73758555329012E9, 0.0, 2025-01-22 14:39:13.290
215.0, 0.029339132830500603, 105938.0, 124243.0, 36.6, 92.0, -0.011230640115968566, -0.011352712291142137, -0.026855878538185704, 16.952773327229725, 1.5869382772564278, 60.19684138246738, -0.018093028934196072, -0.007618117445977293, 0.004272591326639607, 1.7375855533752258E9, 1.143994, 1.737585553310315E9, 0.0, 2025-01-22 14:39:13.310
220.0, 0.029336439445614815, 105930.0, 124250.0, 36.6, 92.0, -0.009155413138017853, -0.008422980086976424, -0.026245517662317846, 17.288471808957045, 2.1667811093308917, 59.84588387884337, -0.018093028934196072, -0.007618117445977293, 0.004272591326639607, 1.737585553423309E9, 1.164179, 1.7375855533300745E9, 0.0, 2025-01-22 14:39:13.330
225.0, 0.029339132830500603, 105940.0, 124268.0, 36.6, 92.0, -0.010131990539406424, -0.006469825284199282, -0.02673380636301213, 17.166399633783474, 3.295948729686427, 59.61699855039292, -0.018093028934196072, -0.007618117445977293, 0.004272591326639607, 1.737585553423309E9, 1.18436, 1.7375855533502555E9, 0.0, 2025-01-22 14:39:13.350
230.0, 0.029339132830500603, 105982.0, 124278.0, 36.6, 92.0, -0.012451361867704281, -0.00451667048142214, -0.02758831158922713, 17.578393224994276, 3.6469062333104447, 59.6932936598764, -0.018093028934196072, -0.007618117445977293, 0.004272591326639607, 1.737585553423309E9, 1.204541, 1.7375855533704364E9, 0.0, 2025-01-22 14:39:13.370
235.0, 0.02933846041560173, 105952.0, 124251.0, 36.6, 92.0, -0.015381094071869994, -0.0020752269779507134, -0.02832074464026856, 18.051422903791867, 3.2043945983062483, 59.66277561608301, -0.018093028934196072, -0.007618117445977293, 0.004272591326639607, 1.7375855534713063E9, 1.224744, 1.7375855533902214E9, 0.0, 2025-01-22 14:39:13.390
240.0, 0.02933778613805771, 105926.0, 124253.0, 36.6, 92.0, -0.016601815823605707, 4.882887006942855E-4, -0.028931105516136417, 18.142977035172045, 2.1057450217441063, 59.51018539711605, -0.018093028934196072, -0.007618117445977293, 0.004272591326639607, 1.7375855534713063E9, 1.244901, 1.7375855534103782E9, 0.0, 2025-01-22 14:39:13.410
245.0, 0.02933509461581707, 105941.0, 124257.0, 36.6, 92.0, -0.016723887998779278, 0.0026855878538185702, -0.029663538567177843, 18.097199969481956, 1.632715342946517, 59.58648050659953, -0.017458185813697964, -0.007300695885728239, 0.004119998779259621, 1.7375855535193465E9, 1.265072, 1.7375855534301264E9, 0.0, 2025-01-22 14:39:13.430
250.0, 0.029335767030715942, 105959.0, 124290.0, 36.6, 92.0, -0.015503166247043565, 0.0062256809338521405, -0.031616693369954985, 18.448157473105972, 0.9308003356984818, 59.41863126573586, -0.017458185813697964, -0.007300695885728239, 0.004119998779259621, 1.7375855535193465E9, 1.285254, 1.7375855534503083E9, 0.0, 2025-01-22 14:39:13.450
255.0, 0.02934115380048752, 106062.0, 124266.0, 36.6, 92.0, -0.012329289692530708, 0.008545052262149997, -0.03430228122377356, 17.532616159304187, 0.18310826276035705, 58.442053864347294, -0.017458185813697964, -0.007300695885728239, 0.004119998779259621, 1.7375855535193465E9, 1.305453, 1.7375855534705074E9, 0.0, 2025-01-22 14:39:13.470
0.0, 0.02933509461581707, 105957.0, 124288.0, 36.6, 92.0, -0.011841000991836423, 0.008789196612497139, -0.03466849774929427, 16.784924086366065, 0.24414435034714274, 58.518348973830776, -0.017458185813697964, -0.007300695885728239, 0.004119998779259621, 1.7375855535673015E9, 1.309473, 1.7375855534740841E9, 0.0, 2025-01-22 14:39:13.474
5.0, 0.02933846041560173, 105962.0, 124313.0, 36.6, 92.0, -0.010742351415274281, 0.005981536583504997, -0.03564507515068284, 16.54077973601892, -0.061036087586785685, 59.38811322194247, -0.018093028934196072, -0.007300695885728239, 0.004272591326639607, 1.7375855535673015E9, 1.329805, 1.737585553494416E9, 0.0, 2025-01-22 14:39:13.494
10.0, 0.029335767030715942, 105951.0, 124308.0, 36.6, 92.0, -0.008422980086976424, 0.0018310826276035706, -0.0354009308003357, 16.49500267032883, -0.9918364232852673, 59.52544441901274, -0.018093028934196072, -0.007300695885728239, 0.004272591326639607, 1.7375855535673015E9, 1.349858, 1.7375855535144691E9, 0.0, 2025-01-22 14:39:13.514
15.0, 0.029335767030715942, 105954.0, 124283.0, 36.6, 92.0, -0.004150453955901427, -0.0014648661020828565, -0.03576714732585641, 17.01380941481651, -0.762951094834821, 59.37285420004577, -0.018093028934196072, -0.007300695885728239, 0.004272591326639607, 1.737585553615314E9, 1.370096, 1.7375855535342808E9, 0.0, 2025-01-22 14:39:13.534
20.0, 0.029339805245399475, 105960.0, 124330.0, 36.6, 92.0, -0.0015869382772564279, -0.003295948729686427, -0.03588921950102998, 17.685206378271154, 0.4882887006942855, 59.83062485694667, -0.018093028934196072, -0.007300695885728239, 0.004272591326639607, 1.737585553615314E9, 1.390217, 1.7375855535544019E9, 0.0, 2025-01-22 14:39:13.554
25.0, 0.02933778613805771, 105939.0, 124346.0, 36.6, 92.0, -0.0026855878538185702, -0.002563515678644999, -0.03527885862516213, 18.142977035172045, 1.4190890363927673, 59.96795605401694, -0.018093028934196072, -0.007300695885728239, 0.004272591326639607, 1.7375855536634724E9, 1.41043, 1.7375855535741894E9, 0.0, 2025-01-22 14:39:13.574
30.0, 0.02933778613805771, 105949.0, 124313.0, 36.6, 92.0, -0.0031738765545128557, -2.4414435034714275E-4, -0.033447775997558556, 18.616006713969632, 0.8850232700083924, 60.02899214160372, -0.018093028934196072, -0.007300695885728239, 0.004272591326639607, 1.7375855536634724E9, 1.430589, 1.7375855535943484E9, 0.0, 2025-01-22 14:39:13.594
35.0, 0.029343172907829285, 105965.0, 124336.0, 36.6, 92.0, 7.324330510414282E-4, 0.0014648661020828565, -0.03210498207064927, 18.066681925688563, 0.4882887006942855, 60.25787747005417, -0.018093028934196072, -0.0069832743254791855, 0.004119998779259621, 1.7375855536634724E9, 1.450908, 1.7375855536146674E9, 0.0, 2025-01-22 14:39:13.614
40.0, 0.02933846041560173, 105919.0, 124346.0, 36.6, 92.0, 0.004638742656595712, 0.0028076600289921416, -0.030762188143739988, 16.784924086366065, 2.3651483939879454, 60.25787747005417, -0.018093028934196072, -0.0069832743254791855, 0.004119998779259621, 1.737585553711349E9, 1.470941, 1.737585553634273E9, 0.0, 2025-01-22 14:39:13.634
45.0, 0.029339132830500603, 105963.0, 124335.0, 36.6, 92.0, 0.003295948729686427, 0.0026855878538185702, -0.0294193942168307, 15.915159838254368, 4.638742656595712, 60.36469062333104, -0.018093028934196072, -0.0069832743254791855, 0.004119998779259621, 1.737585553711349E9, 1.491181, 1.737585553654513E9, 0.0, 2025-01-22 14:39:13.654
50.0, 0.02933778613805771, 105976.0, 124358.0, 36.6, 92.0, 2.4414435034714275E-4, 0.0015869382772564279, -0.02673380636301213, 15.13694972152285, 4.913405050736247, 59.6932936598764, -0.018093028934196072, -0.0069832743254791855, 0.004119998779259621, 1.7375855537593043E9, 1.511338, 1.7375855536742404E9, 0.0, 2025-01-22 14:39:13.674
